24.300000 0.000145 0.000058 0.493219 0.931499 0.353858 0.245435 2.3079970442126156
24.400000 0.000148 0.000059 0.495308 0.928781 0.357703 0.247477 2.312230646566511
24.500000 0.000150 0.000060 0.497399 0.927374 0.359485 0.249524 2.3153007143592133
24.600000 0.000153 0.000060 0.499490 0.927359 0.359192 0.251554 2.317145912940897
24.700000 0.000155 0.000060 0.501582 0.928744 0.356833 0.253547 2.3177909505877703
24.800000 0.000158 0.000060 0.503675 0.931464 0.352442 0.255486 2.3173442987087736
24.900000 0.000161 0.000060 0.505768 0.935380 0.346076 0.257352 2.3159879790470734
25.000000 0.000163 0.000059 0.507862 0.940293 0.337819 0.259128 2.313961045124953
25.100000 0.000166 0.000059 0.509957 0.945952 0.327786 0.260800 2.3115391272453265
25.200000 0.000169 0.000058 0.512053 0.952075 0.316127 0.262356 2.3090126005274643
25.300000 0.000172 0.000057 0.514149 0.958363 0.303030 0.263786 2.306665595007082
25.400000 0.000175 0.000056 0.516247 0.964522 0.288719 0.265081 2.304757376004204
25.500000 0.000178 0.000055 0.518345 0.970282 0.273461 0.266237 2.3035068498685707
25.600000 0.000181 0.000054 0.520443 0.975415 0.257556 0.267251 2.3030803515114435
25.700000 0.000184 0.000053 0.522543 0.979747 0.241337 0.268125 2.303582603655949
25.800000 0.000187 0.000052 0.524643 0.983170 0.225160 0.268862 2.3050508183909746
25.900000 0.000191 0.000051 0.526744 0.985644 0.209395 0.269469 2.307452221017063
26.000000 0.000194 0.000050 0.528846 0.987201 0.194416 0.269953 2.3106856151813395
26.100000 0.000197 0.000049 0.530949 0.987932 0.180587 0.270326 2.3145877688322267
26.200000 0.000201 0.000048 0.533052 0.987977 0.168257 0.270603 2.3189452320540522
26.300000 0.000204 0.000048 0.535157 0.987513 0.157742 0.270798 2.3235116515443517
26.400000 0.000208 0.000048 0.537262 0.986732 0.149323 0.270929 2.32802979065747
26.500000 0.000211 0.000048 0.539368 0.985823 0.143235 0.271014 2.332256472015822
26.600000 0.000214 0.000048 0.541474 0.984952 0.139659 0.271072 2.335987775223169
26.700000 0.000218 0.000049 0.543582 0.984246 0.138725 0.271123 2.3390813043321956
26.800000 0.000221 0.000050 0.545690 0.983781 0.140499 0.271188 2.341472394439568
26.900000 0.000224 0.000051 0.547799 0.983573 0.144991 0.271286 2.3431818362016585
27.000000 0.000226 0.000052 0.549909 0.983573 0.152144 0.271436 2.3443139689103174
27.100000 0.000229 0.000054 0.552020 0.983675 0.161844 0.271657 2.3450455577831937
27.200000 0.000232 0.000055 0.554132 0.983722 0.173912 0.271964 2.3456073455489763
27.300000 0.000235 0.000057 0.556244 0.983517 0.188113 0.272374 2.34626117201723
27.400000 0.000237 0.000059 0.558357 0.982849 0.204158 0.272899 2.347275844181819
27.500000 0.000240 0.000062 0.560471 0.981506 0.221710 0.273549 2.3489044968887427
27.600000 0.000243 0.000064 0.562586 0.979302 0.240396 0.274333 2.3513652270700733
27.700000 0.000245 0.000067 0.564702 0.976092 0.259814 0.275256 2.3548256795073463
27.800000 0.000248 0.000070 0.566819 0.971794 0.279549 0.276321 2.3593913873988774
27.900000 0.000251 0.000072 0.568936 0.966400 0.299185 0.277528 2.3650972832962944
28.000000 0.000254 0.000075 0.571055 0.959985 0.318319 0.278874 2.3719019517527635
28.100000 0.000257 0.000078 0.573174 0.952704 0.336577 0.280352 2.3796847498104077
28.200000 0.000261 0.000080 0.575294 0.944791 0.353619 0.281956 2.388246595843046
28.300000 0.000264 0.000083 0.577415 0.936544 0.369152 0.283673 2.3973157073982807
28.400000 0.000267 0.000085 0.579537 0.928309 0.382932 0.285491 2.4065596041579185
28.500000 0.000271 0.000088 0.581660 0.920459 0.394767 0.287394 2.4156041646790385
28.600000 0.000275 0.000090 0.583783 0.913370 0.404516 0.289367 2.424059477975418
28.700000 0.000279 0.000092 0.585908 0.907394 0.412077 0.291389 2.431550859276934
28.800000 0.000283 0.000093 0.588033 0.902843 0.417390 0.293443 2.4377520157260175
28.900000 0.000286 0.000094 0.590160 0.899958 0.420422 0.295509 2.442416319279097
29.000000 0.000290 0.000095 0.592287 0.898904 0.421166 0.297566 2.445401807767859
29.100000 0.000295 0.000096 0.594415 0.899749 0.419630 0.299594 2.4466860980576493
29.200000 0.000299 0.000097 0.596544 0.902464 0.415842 0.301575 2.4463688430142687
29.300000 0.000303 0.000097 0.598673 0.906920 0.409842 0.303489 2.444661418132732
29.400000 0.000307 0.000097 0.600804 0.912899 0.401693 0.305321 2.4418656881617786
29.500000 0.000311 0.000096 0.602936 0.920104 0.391481 0.307054 2.438345408044885
29.600000 0.000316 0.000096 0.605068 0.928178 0.379326 0.308676 2.4344946069226356
